,Unnamed: 0,YEAR,period1,period,Location ,LocatHierachyNode,Level,Product,productcatogery,seasonality,WINTER ,SUMMER,FESTIVAL,sold units,TotalFactor,BaseVolume%,Seasonality %,TPR %,Display Only %,Fea & Disp%,Feature Only%,Base Volume,SeasonalVolume,TPR,Display Only,Fea & Disp,Feature Only,To2tFactoredVolume,TotFactoredVolume,MSRP,PRICE DISCOUNT %,PRICE DISCOUNT,Average unit price,total sales,date2,date,Season_Summer,Season_Winter,Feature Only_Grouped,Display Only_Grouped,Fea & Disp_Grouped
90,90,2018,39,W39,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,981,1,0.75,0,0.075,0,0.175,0,735.75,0,73.575,0,171.675,0,981,Eaches,25,0.2,5,10,9810,24-09-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
91,91,2018,40,W40,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1294,1,0.75,0,0.075,0,0.175,0,970.5,0,97.05,0,226.45,0,1294,Eaches,25,0.3,7.5,15,19410,01-10-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
92,92,2018,41,W41,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1111,1,0.725,-0.125,0.25,0.15,0,0,805.475,-138.875,277.75,166.65,0,0,1111,Eaches,25,0.24,6,100,111100,08-10-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
93,93,2018,42,W42,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1040,1,0.725,-0.125,0.25,0.15,0,0,754,-130,260,156,0,0,1040,Eaches,25,0.3,7.5,10,10400,15-10-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
94,94,2018,43,W43,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1052,1,0.725,-0.125,0.25,0.15,0,0,762.7,-131.5,263,157.8,0,0,1052,Eaches,25,0.23,5.75,15,15780,22-10-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
95,95,2018,44,W44,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,951,1,0.725,-0.125,0.25,0.15,0,0,689.475,-118.875,237.75,142.65,0,0,951,Eaches,25,0.35,8.75,10,9510,29-10-2018,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
96,96,2018,45,W45,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,855,1,0.8,0,0.2,0,0,0,684,0,171,0,0,0,855,Eaches,25,0.41,10.25,100,85500,05-11-2018,0,0,0,Equal to zero,Equal to zero,Equal to zero
97,97,2018,46,W46,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,700,1,0.7,-0.1,0.25,0,0.15,0,490,-70,175,0,105,0,700,Eaches,25,0.22,5.5,10,7000,12-11-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
98,98,2018,47,W47,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,781,1,0.7,-0.1,0.25,0,0.15,0,546.7,-78.1,195.25,0,117.15,0,781,Eaches,25,0.29,7.25,15,11715,19-11-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
99,99,2018,48,W48,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,891,1,0.7,-0.1,0.25,0,0.15,0,623.7,-89.1,222.75,0,133.65,0,891,Eaches,25,0.37,9.25,10,8910,26-11-2018,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
100,100,2018,49,W49,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,816,1,0.725,-0.125,0.25,0,0.15,0,591.6,-102,204,0,122.4,0,816,Eaches,25,0.36,9,100,81600,03-12-2018,0,0,1,Equal to zero,Equal to zero,Not Equal to zero
101,101,2018,50,W50,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,779,1,0.725,-0.125,0.25,0,0.15,0,564.775,-97.375,194.75,0,116.85,0,779,Eaches,25,0.19,4.75,10,7790,10-12-2018,0,0,1,Equal to zero,Equal to zero,Not Equal to zero
102,102,2018,51,W51,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,617,1,0.725,-0.125,0.25,0,0.15,0,447.325,-77.125,154.25,0,92.55,0,617,Eaches,25,0.22,5.5,15,9255,17-12-2018,0,0,1,Equal to zero,Equal to zero,Not Equal to zero
103,103,2019,1,W1,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,910,1,0.677,-0.077,0.25,0.15,0,0,616.07,-70.07,227.5,136.5,0,0,910,Eaches,25,0.2,5,10,9100,07-01-2019,0,0,1,Equal to zero,Not Equal to zero,Equal to zero
104,104,2019,2,W2,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,900,1,0.75,-0.15,0.25,0.15,0,0,675,-135,225,135,0,0,900,Eaches,25,0.2,5,10,9000,14-01-2019,0,0,1,Equal to zero,Not Equal to zero,Equal to zero
105,105,2019,3,W3,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,939,1,0.87,0,0,0.13,0,0,816.93,0,0,122.07,0,28.17,967.17,Eaches,25,0.15,3.75,10,9390,21-01-2019,0,0,1,Not Equal to zero,Not Equal to zero,Equal to zero
106,106,2019,4,W4,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,820,1,0.95,0.02,0,0,0,0.03,779,16.4,0,0,0,0,795.4,Eaches,25,0.31,7.75,10,8200,28-01-2019,0,0,1,Equal to zero,Equal to zero,Equal to zero
107,107,2019,5,W5,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,950,1,0.85,0,0.167,0,-0.017,0,807.5,0,158.65,0,-16.15,0,950,Eaches,25,0.23,5.75,10,9500,04-02-2019,0,0,1,Equal to zero,Equal to zero,Not Equal to zero
108,108,2019,6,W6,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,900,1,0.866,0,0.134,0,0,0,779.4,0,120.6,0,0,0,900,Eaches,25,0.43,10.75,10,9000,11-02-2019,0,0,1,Equal to zero,Equal to zero,Equal to zero
109,109,2019,7,W7,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,908,1,0.842,0,0.158,0,0,0,764.536,0,143.464,0,0,127.12,1035.12,Eaches,25,0.32,8,10,9080,18-02-2019,0,0,1,Not Equal to zero,Equal to zero,Equal to zero
110,110,2019,8,W8,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,870,1,0.61,0,0.075,0,0.175,0.14,530.7,0,65.25,0,152.25,17.4,765.6,Eaches,25,0.33,8.25,10,8700,25-02-2019,0,0,1,Not Equal to zero,Equal to zero,Not Equal to zero
111,111,2019,9,W9,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1010,1,0.69,0.14,0,0.15,0,0.02,696.9,141.4,0,151.5,0,0,989.8,Eaches,25,0.23,5.75,15,15150,04-03-2019,1,0,0,Equal to zero,Not Equal to zero,Equal to zero
112,112,2019,10,W10,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,920,1,1,0,0,0,0,0,920,0,0,0,0,0,920,Eaches,25,0.2,5,100,92000,11-03-2019,1,0,0,Equal to zero,Equal to zero,Equal to zero
113,113,2019,11,W11,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1020,1,1,0,0,0,0,0,1020,0,0,0,0,0,1020,Eaches,25,0.3,7.5,100,102000,18-03-2019,1,0,0,Equal to zero,Equal to zero,Equal to zero
114,114,2019,12,W12,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,871,1,0.77,0.05,0,0.06,0.12,0,670.67,43.55,0,52.26,104.52,26.13,897.13,Eaches,25,0.24,6,15,13065,25-03-2019,1,0,0,Not Equal to zero,Not Equal to zero,Not Equal to zero
115,115,2019,13,W13,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,851,1,0.95,0.02,0,0,0,0.03,808.45,17.02,0,0,0,42.55,868.02,Eaches,25,0.23,5.75,15,12765,01-04-2019,1,0,0,Not Equal to zero,Equal to zero,Equal to zero
116,116,2019,14,W14,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1001,1,0.9,0.05,0,0,0,0.05,900.9,50.05,0,0,0,60.06,1011.01,Eaches,25,0.22,5.5,100,100100,08-04-2019,1,0,0,Not Equal to zero,Equal to zero,Equal to zero
117,117,2019,15,W15,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,922,1,0.87,0.07,0,0,0,0.06,802.14,64.54,0,0,0,0,866.68,Eaches,25,0.17,4.25,100,92200,15-04-2019,1,0,0,Equal to zero,Equal to zero,Equal to zero
118,118,2019,16,W16,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1400,1,0.5,0.15,0.175,0,0.175,0,700,210,245,0,245,0,1400,Eaches,25,0.26,6.5,15,21000,22-04-2019,1,0,0,Equal to zero,Equal to zero,Not Equal to zero
119,119,2019,17,W17,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1040,1,0.677,-0.077,0.25,0.15,0,0,704.08,-80.08,260,156,0,0,1040,Eaches,25,0.33,8.25,15,15600,29-04-2019,1,0,0,Equal to zero,Not Equal to zero,Equal to zero
120,120,2019,18,W18,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1399,1,0.85,0,0.15,0,0,0,1189.15,0,209.85,0,0,27.98,1426.98,Eaches,25,0.24,6,100,139900,06-05-2019,1,0,0,Not Equal to zero,Equal to zero,Equal to zero
121,121,2019,19,W19,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1460,1,0.98,0,0,0,0,0.02,1430.8,0,0,0,0,0,1430.8,Eaches,25,0.2,5,100,146000,13-05-2019,1,0,0,Equal to zero,Equal to zero,Equal to zero
122,122,2019,20,W20,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1300,1,0.55,0.17,0.12,0.04,0.12,0,715,221,156,52,156,0,1300,Eaches,25,0.2,5,15,19500,20-05-2019,1,0,0,Equal to zero,Not Equal to zero,Not Equal to zero
123,123,2019,21,W21,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1381,1,0.5,0.15,0.175,0,0.175,0,690.5,207.15,241.675,0,241.675,0,1381,Eaches,25,0.2,5,15,20715,27-05-2019,1,0,0,Equal to zero,Equal to zero,Not Equal to zero
124,124,2019,22,W22,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1291,1,0.5,0.15,0.175,0,0.175,0,645.5,193.65,225.925,0,225.925,0,1291,Eaches,25,0.2,5,100,129100,03-06-2019,0,1,0,Equal to zero,Equal to zero,Not Equal to zero
125,125,2019,23,W23,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1400,1,0.5,0.15,0.175,0,0.175,0,700,210,245,0,245,0,1400,Eaches,25,0.2,5,100,140000,10-06-2019,0,1,0,Equal to zero,Equal to zero,Not Equal to zero
126,126,2019,24,W24,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1610,1,1,0,0,0,0,0,1610,0,0,0,0,0,1610,Eaches,25,0.33,8.25,15,24150,17-06-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
127,127,2019,25,W25,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1651,1,1,0,0,0,0,0,1651,0,0,0,0,0,1651,Eaches,25,0.23,5.75,100,165100,24-06-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
128,128,2019,26,W26,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1620,1,0.725,-0.125,0.25,0.15,0,0,1174.5,-202.5,405,243,0,0,1620,Eaches,25,0.2,5,10,16200,01-07-2019,0,1,0,Equal to zero,Not Equal to zero,Equal to zero
129,129,2019,27,W27,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1410,1,0.833,0,0.167,0,0,0,1174.53,0,235.47,0,0,0,1410,Eaches,25,0.3,7.5,10,14100,08-07-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
130,130,2019,28,W28,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1311,1,0.866,0,0.134,0,0,0,1135.326,0,175.674,0,0,0,1311,Eaches,25,0.24,6,15,19665,15-07-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
131,131,2019,29,W29,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Summer,0,1,0,1361,1,0.842,0,0.158,0,0,0,1145.962,0,215.038,0,0,0,1361,Eaches,25,0.23,5.75,100,136100,22-07-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
132,132,2019,30,W30,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1200,1,0.75,0,0.075,0,0.175,0,900,0,90,0,210,0,1200,Eaches,25,0.22,5.5,10,12000,29-07-2019,0,1,0,Equal to zero,Equal to zero,Not Equal to zero
133,133,2019,31,W31,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1299,1,1,0,0,0,0,0,1299,0,0,0,0,0,1299,Eaches,25,0.17,4.25,10,12990,05-08-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
134,134,2019,32,W32,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1391,1,0.87,0,0,0.13,0,0,1210.17,0,0,180.83,0,41.73,1432.73,Eaches,25,0.26,6.5,15,20865,12-08-2019,0,1,0,Not Equal to zero,Not Equal to zero,Equal to zero
135,135,2019,33,W33,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1188,0.97,0.95,0.02,0,0,0,0.03,1128.6,23.76,0,0,0,0,1152.36,Eaches,25,0.33,8.25,100,118800,19-08-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
136,136,2019,34,W34,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,998,1,0.833,0,0.167,0,0,0,831.334,0,166.666,0,0,0,998,Eaches,25,0.24,6,10,9980,26-08-2019,0,1,0,Equal to zero,Equal to zero,Equal to zero
137,137,2019,35,W35,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,871,1,0.866,0,0.134,0,0,0,754.286,0,116.714,0,0,0,871,Eaches,25,0.2,5,10,8710,02-09-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
138,138,2019,36,W36,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1411,1,0.866,0,0.134,0,0,0,1221.926,0,189.074,0,0,0,1411,Eaches,25,0.2,5,15,21165,09-09-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
139,139,2019,37,W37,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1291,1,0.842,0,0.158,0,0,0,1087.022,0,203.978,0,0,0,1291,Eaches,25,0.2,5,100,129100,16-09-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
140,140,2019,38,W38,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1041,1,0.677,-0.077,0.25,0.15,0,0,704.757,-80.157,260.25,156.15,0,0,1041,Eaches,25,0.2,5,10,10410,23-09-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
141,141,2019,39,W39,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1000,1,0.75,-0.15,0.25,0.15,0,0,750,-150,250,150,0,0,1000,Eaches,25,0.2,5,10,10000,30-09-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
142,142,2019,40,W40,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1200,1,0.87,0,0,0.13,0,0,1044,0,0,156,0,0,1200,Eaches,25,0.33,8.25,15,18000,07-10-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
143,143,2019,41,W41,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Festival,0,0,1,1010,1,0.75,0,0.075,0,0.175,0,757.5,0,75.75,0,176.75,30.3,1040.3,Eaches,25,0.23,5.75,100,101000,14-10-2019,0,0,0,Not Equal to zero,Equal to zero,Not Equal to zero
144,144,2019,42,W42,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1213,1,0.97,0,0.03,0,0,0.03,1176.61,0,36.39,0,0,36.39,1249.39,Eaches,25,0.2,5,10,12130,21-10-2019,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
145,145,2019,43,W43,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,1007,1,0.92,0.05,0.03,0,0,0.03,926.44,50.35,30.21,0,0,0,1007,Eaches,25,0.3,7.5,15,15105,28-10-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
146,146,2019,44,W44,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,,0,0,0,979,1,0.875,0.075,0,0.05,0,0,856.625,73.425,0,48.95,0,0,979,Eaches,25,0.24,6,10,9790,04-11-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
147,147,2019,45,W45,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,843,1,0.9,0,0.175,0,-0.075,0,758.7,0,147.525,0,-63.225,0,843,Eaches,25,0.3,7.5,100,84300,11-11-2019,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
148,148,2019,46,W46,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,671,1,0.677,-0.077,0.25,0.15,0,0,454.267,-51.667,167.75,100.65,0,0,671,Eaches,25,0.23,5.75,10,6710,18-11-2019,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
149,149,2019,47,W47,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,700,1,0.85,0,0.15,0,0,0,595,0,105,0,0,0,700,Eaches,25,0.35,8.75,15,10500,25-11-2019,0,0,0,Equal to zero,Equal to zero,Equal to zero
150,150,2019,48,W48,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,990,1,0.7,-0.1,0.25,0,0.15,0,693,-99,247.5,0,148.5,0,990,Eaches,25,0.41,10.25,10,9900,02-12-2019,0,0,1,Equal to zero,Equal to zero,Not Equal to zero
151,151,2019,49,W49,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,819,1,0.55,0.17,0.12,0.04,0.12,0,450.45,139.23,98.28,32.76,98.28,0,819,Eaches,25,0.22,5.5,100,81900,09-12-2019,0,0,1,Equal to zero,Not Equal to zero,Not Equal to zero
152,152,2019,50,W50,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,790,1,0.5,0.15,0.175,0,0.175,0,395,118.5,138.25,0,138.25,23.7,813.7,Eaches,25,0.29,7.25,10,7900,16-12-2019,0,0,1,Not Equal to zero,Equal to zero,Not Equal to zero
153,153,2019,51,W51,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,761,1,0.93,0.02,0,0.05,0,0.03,707.73,15.22,0,38.05,0,0,761,Eaches,25,0.37,9.25,15,11415,23-12-2019,0,0,1,Equal to zero,Not Equal to zero,Equal to zero
154,154,2019,52,W52,Banjara hills,Hyderabad,1,100 ML Butterscotch,Cups,Winter,1,0,0,950,1,0.85,0,0.167,0,-0.017,0,807.5,0,158.65,0,-16.15,0,950,Eaches,25,0.36,9,10,9500,30-12-2019,0,0,1,Equal to zero,Equal to zero,Not Equal to zero
155,155,2017,1,W1,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Winter,1,0,0,980,1,0.675,-0.075,0.25,0.15,0,0,661.5,-73.5,245,147,0,0,980,Eaches,25,0.19,4.75,10,9800,02-01-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
156,156,2017,2,W2,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Winter,1,0,0,900,1,0.66,0.3,0.04,0,0,0,594,270,36,0,0,0,900,Eaches,25,0.22,5.5,10,9000,09-01-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
157,157,2017,3,W3,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Winter,1,0,0,817,1,0.677,-0.077,0.25,0.15,0,0,553.109,-62.909,204.25,122.55,0,0,817,Eaches,25,0.2,5,10,8170,16-01-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
158,158,2017,4,W4,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Winter,1,0,0,815,1,0.75,-0.15,0.25,0.15,0,0,611.25,-122.25,203.75,122.25,0,0,815,Eaches,25,0.2,5,10,8150,23-01-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
159,159,2017,5,W5,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,911,1,0.87,0,0,0.13,0,0,792.57,0,0,118.43,0,27.33,938.33,Eaches,25,0.15,3.75,10,9110,30-01-2017,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
160,160,2017,6,W6,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,982,1,0.95,0.02,0,0,0,0.03,932.9,19.64,0,0,0,0,952.54,Eaches,25,0.31,7.75,10,9820,06-02-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
161,161,2017,7,W7,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,819,1,0.833,0,0.167,0,0,0,682.227,0,136.773,0,0,0,819,Eaches,25,0.23,5.75,10,8190,13-02-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
162,162,2017,8,W8,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,850,1,0.866,0,0.134,0,0,0,736.1,0,113.9,0,0,0,850,Eaches,25,0.43,10.75,10,8500,20-02-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
163,163,2017,9,W9,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,1010,1,0.842,0,0.158,0,0,0,850.42,0,159.58,0,0,0,1010,Eaches,25,0.32,8,15,15150,27-02-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
164,164,2017,10,W10,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,951,1,0.75,0,0.075,0,0.175,0,713.25,0,71.325,0,166.425,0,951,Eaches,25,0.2,5,100,95100,06-03-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
165,165,2017,11,W11,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,1100,1,0.5,0.15,0.175,0,0.175,0,550,165,192.5,0,192.5,0,1100,Eaches,25,0.2,5,100,110000,13-03-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
166,166,2017,12,W12,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,880,1,0.5,0.15,0.175,0,0.175,0,440,132,154,0,154,0,880,Eaches,25,0.2,5,15,13200,20-03-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
167,167,2017,13,W13,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,945,1,1,0,0,0,0,0,945,0,0,0,0,0,945,Eaches,25,0.2,5,15,14175,27-03-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
168,168,2017,14,W14,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,1100,1,1,0,0,0,0,0,1100,0,0,0,0,0,1100,Eaches,25,0.2,5,100,110000,03-04-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
169,169,2017,15,W15,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,,0,0,0,1211,1,0.87,0,0,0.13,0,0,1053.57,0,0,157.43,0,36.33,1247.33,Eaches,25,0.2,5,100,121100,10-04-2017,0,0,0,Not Equal to zero,Not Equal to zero,Equal to zero
170,170,2017,16,W16,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,0,0,1350,1,0.95,0.02,0,0,0,0.03,1282.5,27,0,0,0,67.5,1377,Eaches,25,0.2,5,15,20250,17-04-2017,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
171,171,2017,17,W17,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1289,1,0.9,0.05,0,0,0,0.05,1160.1,64.45,0,0,0,77.34,1301.89,Eaches,25,0.2,5,15,19335,24-04-2017,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
172,172,2017,18,W18,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1399,1,0.87,0.07,0,0,0,0.06,1217.13,97.93,0,0,0,0,1315.06,Eaches,25,0.31,7.75,100,139900,01-05-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
173,173,2017,19,W19,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1419,1,0.5,0.15,0.175,0,0.175,0,709.5,212.85,248.325,0,248.325,0,1419,Eaches,25,0.24,6,100,141900,08-05-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
174,174,2017,20,W20,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1281,1,0.677,-0.077,0.25,0.15,0,0,867.237,-98.637,320.25,192.15,0,0,1281,Eaches,25,0.3,7.5,15,19215,15-05-2017,0,0,0,Equal to zero,Not Equal to zero,Equal to zero
175,175,2017,21,W21,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1371,1,0.85,0,0.15,0,0,0,1165.35,0,205.65,0,0,27.42,1398.42,Eaches,25,0.2,5,15,20565,22-05-2017,0,0,0,Not Equal to zero,Equal to zero,Equal to zero
176,176,2017,22,W22,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1281,1,0.98,0,0,0,0,0.02,1255.38,0,0,0,0,0,1255.38,Eaches,25,0.2,5,100,128100,29-05-2017,0,0,0,Equal to zero,Equal to zero,Equal to zero
177,177,2017,23,W23,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1481,1,0.5,0.15,0.175,0,0.175,0,740.5,222.15,259.175,0,259.175,0,1481,Eaches,25,0.2,5,100,148100,05-06-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
178,178,2017,24,W24,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1611,1,0.5,0.15,0.175,0,0.175,0,805.5,241.65,281.925,0,281.925,0,1611,Eaches,25,0.2,5,15,24165,12-06-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
179,179,2017,25,W25,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1822,1,0.5,0.15,0.175,0,0.175,0,911,273.3,318.85,0,318.85,0,1822,Eaches,25,0.2,5,100,182200,19-06-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
180,180,2017,26,W26,Banjara hills,Hyderabad,1,100 ML Vanilla,Cups,Summer,0,1,0,1524,1,0.5,0.15,0.175,0,0.175,0,762,228.6,266.7,0,266.7,0,1524,Eaches,25,0.2,5,10,15240,26-06-2017,0,0,0,Equal to zero,Equal to zero,Not Equal to zero
